2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708314]= ActionBean [actionType=Event, actionName=LoginOK:josepepe29, actionNode=LoginOK, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:51:43.937, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=LoginOK, customDimensionsSecondParameter=josepepe29, customDimensionsDescription=LoginOK]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708315]= ActionBean [actionType=Event, actionName=OpenSportMenu:HomePage, actionNode=Go to: OpenSportMenu, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:51:52.01, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=OpenSportMenu, customDimensionsSecondParameter=HomePage, customDimensionsDescription=Despliegue menu usuario]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708316]= ActionBean [actionType=Event, actionName=AccessToLocalDeposits, actionNode=AccessToLocalDeposits, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:52:45.727, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=AccessToLocalDeposits, customDimensionsSecondParameter=, customDimensionsDescription=Acceder a depositos en local]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708317]= ActionBean [actionType=Event, actionName=getBetHistoryTar, actionNode=getBetHistoryTar, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:52:45.733, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=getBetHistoryTar, customDimensionsSecondParameter=, customDimensionsDescription=Depositar en local]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708318]= ActionBean [actionType=Event, actionName=RefreshBalance, actionNode=RefreshBalance, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:53:46.577, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=RefreshBalance, customDimensionsSecondParameter=, customDimensionsDescription=Refrescar saldo]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708319]= ActionBean [actionType=Event, actionName=RefreshBalance, actionNode=RefreshBalance, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:53:56.54, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=RefreshBalance, customDimensionsSecondParameter=, customDimensionsDescription=Refrescar saldo]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708320]= ActionBean [actionType=Event, actionName=AccessFromCarrusel:DirectosPage, actionNode=AccessFromCarrusel:DirectosPage, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:56:11.65, sliceDataTime=2017-02-23 19:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=AccessFromCarrusel, customDimensionsSecondParameter=DirectosPage, customDimensionsDescription=Acceso desde el carrusel]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708321]= ActionBean [actionType=Event, actionName=ChangeSportInLivePage:soccer_1, actionNode=Go to: ChangeSportInLivePage, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:58:56.15, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=103843409, customDimensionsKey=ChangeSportInLivePage, customDimensionsSecondParameter=soccer_1, customDimensionsDescription=Cambio deporte en pagina directos]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708322]= ActionBean [actionType=Event, actionName=AccessFromCarrusel:UltimoMinutoPage, actionNode=AccessFromCarrusel:UltimoMinutoPage, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 19:59:45.82, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=, customDimensionsKey=AccessFromCarrusel, customDimensionsSecondParameter=UltimoMinutoPage, customDimensionsDescription=Acceso desde el carrusel]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708323]= ActionBean [actionType=Page view, actionName=Shakhtar - Celta, actionNode=SelectMarket: soccer, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=SelectMarket/soccer/Shakhtar%20-%20Celta, contextDataEventTime=2017-02-23 20:00:11.157, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=900006784, customDimensionsKey=SelectMarket, customDimensionsSecondParameter=soccer, customDimensionsDescription=Shakhtar - Celta]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708324]= ActionBean [actionType=Event, actionName=addBet:#/MercadosPage, actionNode=addBet, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 20:00:23.723, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=900006795, customDimensionsKey=addBet, customDimensionsSecondParameter=#/MercadosPage, customDimensionsDescription=Añadir apuesta anticipada]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708325]= ActionBean [actionType=Event, actionName=addBet:#/MercadosPage, actionNode=addBet, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 20:00:40.643, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=900006795, customDimensionsKey=addBet, customDimensionsSecondParameter=#/MercadosPage, customDimensionsDescription=Añadir apuesta anticipada]
2017-02-25 16:14:26 INFO  dao.ActionDAO Añadida accion[708326]= ActionBean [actionType=Event, actionName=addBet:#/MercadosPage, actionNode=addBet, contextUserAnonId=M1fTm, contextUserAuthId=josepepe29, contextUserIsAuthenticated=true, contextSessionId=zZavl, contextSessionIsFirst=false, viewUrl=null, contextDataEventTime=2017-02-23 20:00:48.223, sliceDataTime=2017-02-23 20:00:00.0, contextOperationId=rFenz, contextOperationParentId=rFenz, contextOperationName=/deportes/, customDimensionsId=900497641, customDimensionsKey=addBet, customDimensionsSecondParameter=#/MercadosPage, customDimensionsDescription=Añadir apuesta anticipada]
